ticket_key,email_count_per_ticket,avg_sentiment,sentiment_variance,sentiment_trend,priority_numeric,subject_length,unique_senders,description_length,is_stalled,has_enough_emails,email_volume_per_ticket,priority,status,project.key,issuetype.name,type_Bug,type_Improvement,type_New Feature,type_Sub-task,type_Task,type_Test,type_Wish,proj_HADOOP,proj_HDFS,proj_MAPREDUCE,proj_YARN
HDFS-14787,2,0.62505,0.22535493116415267,-0.3187,3,4.0,1,446,1,1,2,Major,Open,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-14788,17,0.5970705882352941,0.25884379402620866,0.11769305555555554,3,7.0,9,77,0,1,17,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14814,1,0.8197,0.0,0.0,3,8.0,1,136,0,0,1,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14831,5,0.84254,0.09908003330641346,-0.1131833333333333,3,9.0,5,44,0,1,5,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-14854,7,0.8978285714285714,0.10785798864379831,0.0829416666666668,3,5.0,4,174,0,1,7,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14861,1,0.8197,0.0,0.0,3,8.0,1,294,0,0,1,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14941,26,0.3840230769230769,0.5161348609095823,0.24820000000000003,3,6.884615384615385,13,371,0,1,26,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-14978,8,0.5621375,0.26178947341873227,-0.13472499999999998,3,10.125,8,296,1,1,8,Major,Open,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-14997,15,0.6112466666666666,0.49191046204229755,0.32960535714285705,3,4.8,7,139,0,1,15,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15000,1,0.2484,0.0,0.0,3,9.0,1,41,0,0,1,Major,Patch Available,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15012,5,0.04938,0.678001981560526,0.36329999999999996,5,5.8,4,129,0,1,5,Blocker,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15024,1,0.4445,0.0,0.0,3,7.0,1,182,1,0,1,Major,Open,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15025,2,0.32045,0.12975409434773147,-0.18350000000000002,3,8.0,2,42,0,1,2,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-15038,7,0.16824285714285714,0.4837767937700983,-0.7493916666666667,3,8.0,4,2,0,1,7,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15042,4,-0.7184,0.0,0.0,3,9.75,2,18,1,1,4,Major,Open,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15075,13,0.5664153846153847,0.5150030952110124,0.36709285714285705,3,4.0,7,32,0,1,13,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15078,4,0.00835000000000001,0.7592464707414407,1.0908,3,5.75,4,71,0,1,4,Major,Patch Available,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15079,4,0.00835000000000001,0.7592464707414407,1.0908,4,5.75,4,130,0,1,4,Critical,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-15098,1,-0.6289,0.0,0.0,3,7.0,1,94,0,0,1,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-15113,13,0.5664153846153847,0.5150030952110124,0.36709285714285705,5,4.0,7,174,0,1,13,Blocker,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15128,1,-0.2263,0.0,0.0,4,8.0,1,426,0,0,1,Critical,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15150,2,0.7565,0.24126483374085,0.34120000000000006,3,6.5,2,231,0,1,2,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15160,15,0.5567133333333333,0.47753014245425485,0.26340892857142856,3,4.0,7,161,0,1,15,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15161,6,0.9004,0.06494585437116059,-0.04493333333333338,3,9.833333333333334,6,95,0,1,6,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15162,1,-0.3018,0.0,0.0,4,10.0,1,132,1,0,1,Critical,Open,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15180,8,0.5866875,0.3319705126212266,-0.317375,3,7.375,5,23,0,1,8,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-15191,3,0.9592666666666666,0.006028543218169159,0.006849999999999912,3,10.0,2,155,0,1,3,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15202,1,0.508,0.0,0.0,2,3.0,1,163,0,0,1,Minor,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15205,2,0.54815,0.2643872254856501,-0.37389999999999995,5,5.5,2,589,0,1,2,Blocker,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15206,4,0.66205,0.3162606572644365,-0.46859999999999996,2,7.75,4,838,1,1,4,Minor,Open,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15240,4,-0.35685,0.656951106755036,1.0769,5,8.0,3,489,0,1,4,Blocker,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15272,4,0.653475,0.21908388614105484,-0.06504999999999994,3,6.25,4,12,0,1,4,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15286,5,0.41456,0.19120131537204443,0.3253500000000001,4,7.0,4,81,0,1,5,Critical,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15287,5,0.41456,0.19120131537204443,0.3253500000000001,3,7.0,4,74,0,1,5,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15289,3,0.7512333333333334,0.20707323181264475,-0.029950000000000032,3,7.666666666666667,2,196,1,1,3,Major,Open,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-15310,4,0.00835000000000001,0.7592464707414407,1.0908,4,5.75,4,22,0,1,4,Critical,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15313,14,0.3943928571428571,0.4864668404610245,0.17984285714285725,3,6.5,11,78,0,1,14,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15323,24,0.34561250000000004,0.5190886054150478,0.25592499999999996,3,6.875,12,22,0,1,24,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15350,1,0.6124,0.0,0.0,3,7.0,1,105,0,0,1,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15382,2,0.45175,0.2875803279085689,-0.4067,3,9.5,2,42,0,1,2,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15385,5,0.69322,0.13090375090118694,-0.19729999999999992,4,5.0,3,146,0,1,5,Critical,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15413,4,0.48565,0.5094553987674812,-0.22299999999999998,4,4.75,3,512,1,1,4,Critical,Open,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15421,27,0.39272222222222225,0.5081264154741063,0.2561126373626374,5,6.888888888888889,14,94,0,1,27,Blocker,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15422,4,0.39335,0.12012752945654602,0.04410000000000003,4,5.0,2,88,0,1,4,Critical,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15464,2,0.7483,0.2621951944639718,0.3708,3,15.0,2,108,0,1,2,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-15478,2,0.7483,0.2621951944639718,0.3708,3,15.0,2,59,0,1,2,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-15547,4,0.5053000000000001,0.35623182526738584,0.18810000000000004,3,9.5,1,146,1,1,4,Major,Open,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-15566,26,0.5617115384615384,0.35898086002116947,-0.07016153846153839,5,5.269230769230769,15,163,0,1,26,Blocker,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15567,16,0.644825,0.5109409248305196,-0.177925,3,14.9375,5,71,0,1,16,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15569,6,-0.21245,0.46889932288285513,0.36450000000000005,3,10.666666666666666,3,133,0,1,6,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15574,2,0.7483,0.2621951944639718,0.3708,3,15.0,2,90,0,1,2,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15583,2,0.7483,0.2621951944639718,0.3708,3,15.0,2,53,0,1,2,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15624,3,0.2532666666666667,0.12693153009923627,0.18789999999999996,3,7.666666666666667,3,38,0,1,3,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15628,2,0.7483,0.2621951944639718,0.3708,3,15.0,2,191,0,1,2,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15630,6,0.11423333333333334,0.4478561361270678,-0.4510666666666667,3,6.0,3,37,0,1,6,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-15638,12,0.5883583333333333,0.3209251809104799,0.2895499999999999,3,4.916666666666667,4,189,1,1,12,Major,Open,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15643,8,0.479375,0.2959402630358267,-0.16265000000000002,5,7.875,6,211,0,1,8,Blocker,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-15646,5,0.11840000000000002,0.4530560837247415,-0.4795,5,6.8,3,498,1,1,5,Blocker,Open,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15651,13,0.5664153846153847,0.5150030952110124,0.36709285714285705,3,4.0,7,296,0,1,13,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15660,2,0.47705,0.3210971893368112,0.45409999999999995,3,10.0,2,171,0,1,2,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15666,1,0.25,0.0,0.0,2,8.0,1,60,0,0,1,Minor,Patch Available,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15680,2,0.5423,0.0,0.0,3,8.0,2,272,0,1,2,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-15707,4,-0.35685,0.656951106755036,1.0769,3,8.0,3,261,0,1,4,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15708,4,-0.35685,0.656951106755036,1.0769,5,8.0,3,88,0,1,4,Blocker,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-15709,4,-0.35685,0.656951106755036,1.0769,3,8.0,3,45,0,1,4,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15711,4,0.13847500000000001,0.3325324182191365,-0.27695000000000003,3,7.25,2,18,0,1,4,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-15731,4,0.05802499999999998,0.6128661755772353,0.02335000000000001,3,11.0,3,26,0,1,4,Major,Resolved,HDFS,Task,0,0,0,0,1,0,0,0,1,0,0
HDFS-15751,3,0.8324666666666666,0.14613724143192705,-0.15439999999999998,3,15.0,2,13,0,1,3,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15759,4,0.13847500000000001,0.3325324182191365,-0.27695000000000003,3,7.25,2,188,0,1,4,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-15764,1,-0.836,0.0,0.0,2,8.0,1,78,0,0,1,Minor,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15790,13,0.7253384615384615,0.31460391642630464,0.042785714285714205,4,5.153846153846154,8,73,0,1,13,Critical,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15843,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,19,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15879,1,-0.836,0.0,0.0,3,8.0,1,49,0,0,1,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-15900,2,-0.00034999999999996145,1.181787563397077,-1.6713,3,8.0,2,90,0,1,2,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-15982,1,0.9411,0.0,0.0,3,5.0,1,77,0,0,1,Major,Patch Available,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-15988,6,0.27626666666666666,0.6835594039047862,0.21180000000000007,3,8.0,5,37,0,1,6,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16101,1,0.5122,0.0,0.0,2,11.0,1,7,0,0,1,Minor,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16171,9,0.8755222222222222,0.08489850967151574,-0.012514999999999832,3,8.0,3,32,0,1,9,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-16258,1,0.8565,0.0,0.0,5,4.0,1,21,0,0,1,Blocker,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16266,6,0.11423333333333334,0.4478561361270678,-0.4510666666666667,3,6.0,3,133,0,1,6,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16271,9,0.8755222222222222,0.08489850967151574,-0.012514999999999832,3,8.0,3,67,0,1,9,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16283,1,0.0,0.0,0.0,3,6.0,1,71,0,0,1,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-16285,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,40,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16290,1,0.8957,0.0,0.0,2,12.0,1,48,0,0,1,Minor,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16310,6,0.11423333333333334,0.4478561361270678,-0.4510666666666667,3,6.0,3,15,0,1,6,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16332,9,0.8755222222222222,0.08489850967151574,-0.012514999999999832,3,8.0,3,1224,0,1,9,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16336,9,0.8755222222222222,0.08489850967151574,-0.012514999999999832,2,8.0,3,64,0,1,9,Minor,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-16339,9,0.8755222222222222,0.08489850967151574,-0.012514999999999832,2,8.0,3,14,0,1,9,Minor,Resolved,HDFS,Wish,0,0,0,0,0,0,1,0,1,0,0
HDFS-16344,9,0.8755222222222222,0.08489850967151574,-0.012514999999999832,3,8.0,3,3,0,1,9,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16350,9,0.8755222222222222,0.08489850967151574,-0.012514999999999832,2,8.0,3,31,0,1,9,Minor,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16384,1,-0.6486,0.0,0.0,3,4.0,1,28,0,0,1,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16396,1,0.4939,0.0,0.0,3,10.0,1,29,0,0,1,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-16397,1,0.4939,0.0,0.0,3,10.0,1,28,0,0,1,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-16399,1,0.4939,0.0,0.0,3,10.0,1,0,0,0,1,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-16400,1,0.4939,0.0,0.0,3,10.0,1,14,0,0,1,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-16413,1,0.4939,0.0,0.0,3,10.0,1,6,0,0,1,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-16419,1,-0.1779,0.0,0.0,3,11.0,1,39,0,0,1,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16453,6,0.36325,0.5915204704826369,-0.3797666666666667,3,6.0,3,100,0,1,6,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16457,1,0.4939,0.0,0.0,3,10.0,1,24,0,0,1,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16463,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,28,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16464,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,133,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16465,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,35,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16466,6,0.7232666666666666,0.08754819625021791,-0.02833333333333332,3,4.833333333333333,3,26,0,1,6,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16467,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,90,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16468,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,33,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16469,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,48,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16470,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,36,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16471,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,37,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16472,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,37,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16473,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,37,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16474,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,37,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16577,3,0.40616666666666673,0.6573574091263696,-0.23990000000000006,3,14.0,2,170,1,1,3,Major,Open,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-16714,5,0.21595999999999999,0.602863909186808,-0.7190666666666666,3,6.0,3,10,0,1,5,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16732,4,0.567925,0.41935372797516257,0.29965,4,7.0,2,166,0,1,4,Critical,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16740,1,-0.4678,0.0,0.0,3,9.0,1,116,0,0,1,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16767,6,0.29738333333333333,0.2927327273583647,0.07843333333333335,3,6.666666666666667,3,9,0,1,6,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-16799,2,0.7672000000000001,0.27577164466275356,-0.39,5,4.0,1,2127,0,1,2,Blocker,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16832,6,0.02621666666666665,0.5423798241699876,0.22343333333333332,3,7.0,3,124,0,1,6,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16845,6,0.11423333333333334,0.4478561361270678,-0.4510666666666667,4,6.0,3,76,0,1,6,Critical,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16853,5,0.26828,0.6373788998703989,-0.06461666666666663,5,6.0,2,112,0,1,5,Blocker,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16858,12,0.23197500000000001,0.512700022385942,-0.3058833333333333,3,7.0,8,0,0,1,12,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-16861,12,0.23197500000000001,0.512700022385942,-0.3058833333333333,3,7.0,8,74,0,1,12,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16864,1,-0.611,0.0,0.0,2,15.0,1,228,1,0,1,Minor,Open,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-16866,12,0.23197500000000001,0.512700022385942,-0.3058833333333333,2,7.0,8,5,0,1,12,Minor,Resolved,HDFS,Wish,0,0,0,0,0,0,1,0,1,0,0
HDFS-16889,5,0.25808,0.30907915167477734,0.1963,3,6.0,3,74,1,1,5,Major,Open,HDFS,Task,0,0,0,0,1,0,0,0,1,0,0
HDFS-16911,2,0.28525,0.2495379830807326,0.3529,3,9.0,2,124,0,1,2,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16923,8,0.22912499999999997,0.5931078647983976,0.8509500000000001,4,7.0,3,34,0,1,8,Critical,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16932,6,0.02621666666666665,0.5423798241699876,0.22343333333333332,3,7.0,3,89,1,1,6,Major,Open,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16934,2,0.298,0.4823882461254627,0.6822,2,7.0,2,279,0,1,2,Minor,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-16943,1,-0.4554,0.0,0.0,3,8.0,1,82,0,0,1,Major,Resolved,HDFS,Task,0,0,0,0,1,0,0,0,1,0,0
HDFS-17,1,0.946,0.0,0.0,3,6.0,1,32,0,0,1,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-17129,2,0.8189,0.12671353518862935,-0.17920000000000003,5,7.0,2,23,1,1,2,Blocker,Reopened,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-17181,1,0.7941,0.0,0.0,3,7.0,1,127,0,0,1,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-17221,10,0.47955,0.5770351544268724,0.52726,3,11.6,3,23,0,1,10,Major,Patch Available,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-17272,5,0.7664,0.10033017990614788,-0.15708333333333324,3,12.0,3,85,0,1,5,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-17366,30,0.7981366666666666,0.31417542264697007,-0.13649999999999984,3,5.966666666666667,11,126,1,1,30,Major,Open,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-17384,17,0.8012588235294117,0.35935202110678244,-0.22395833333333326,3,6.0,7,115,0,1,17,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-17385,17,0.8012588235294117,0.35935202110678244,-0.22395833333333326,3,6.0,7,110,0,1,17,Major,In Progress,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-17391,4,-0.26727500000000004,0.2514516703066416,-0.04254999999999998,3,5.75,3,50,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-17473,8,0.756125,0.4193395070141343,0.3558500000000001,3,6.0,4,227,0,1,8,Major,Resolved,HDFS,Task,0,0,0,0,1,0,0,0,1,0,0
HDFS-17479,8,0.756125,0.4193395070141343,0.3558500000000001,3,6.0,4,248,1,1,8,Major,Open,HDFS,Task,0,0,0,0,1,0,0,0,1,0,0
HDFS-17505,8,0.756125,0.4193395070141343,0.3558500000000001,3,6.0,4,213,0,1,8,Major,Resolved,HDFS,Task,0,0,0,0,1,0,0,0,1,0,0
HDFS-17506,8,0.756125,0.4193395070141343,0.3558500000000001,3,6.0,4,7,0,1,8,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-17531,27,0.687911111111111,0.3607269554805358,0.03709450549450555,3,5.962962962962963,7,579,0,1,27,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-1820,2,0.43590000000000007,0.10564175310927021,0.14940000000000003,3,2.5,2,123,0,1,2,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-1915,2,-0.03409999999999999,0.4645691552395617,0.657,3,5.5,2,287,0,1,2,Major,Patch Available,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-2,8,-0.03084999999999999,0.5015621653536934,-0.19045,3,9.625,6,37,0,1,8,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-252,1,0.2289,0.0,0.0,3,8.0,1,159,0,0,1,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-3187,3,-0.24373333333333333,0.39188662050819406,0.12805,2,7.0,2,42,0,1,3,Minor,Closed,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-3246,7,0.6422,0.55270554547607,0.5206833333333334,3,10.714285714285714,4,35,0,1,7,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-4210,2,0.0772,0.0,0.0,1,5.5,1,101,0,1,2,Trivial,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-4817,1,-0.611,0.0,0.0,2,15.0,1,201,0,0,1,Minor,Closed,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-4882,3,0.9274,0.026063959791252,-0.04365000000000008,4,8.0,3,246,0,1,3,Critical,Closed,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-4957,1,0.0772,0.0,0.0,3,6.0,1,77,1,0,1,Major,Open,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-6482,1,-0.5267,0.0,0.0,3,11.0,1,71,0,0,1,Major,Closed,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-6984,4,0.44705,0.5170128915220586,-0.8941,3,7.0,4,132,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
